LocalID,OriginTag,Description,DeviceID,Unit,Type
/blueone_tagnative/IAS/ZV103200/OutOpened/PRIM,ZV103200/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV103201/OutOpened/PRIM,ZV103201/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV103202/OutOpened/PRIM,ZV103202/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV103300/OutOpened/PRIM,ZV103300/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV103301/OutOpened/PRIM,ZV103301/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV103400/OutOpened/PRIM,ZV103400/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV103401/OutOpened/PRIM,ZV103401/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV104101/OutOpened/PRIM,ZV104101/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV104102/OutOpened/PRIM,ZV104102/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV104103/OutOpened/PRIM,ZV104103/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV104104/OutOpened/PRIM,ZV104104/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV104201/OutOpened/PRIM,ZV104201/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV104202/OutOpened/PRIM,ZV104202/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV104203/OutOpened/PRIM,ZV104203/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV104204/OutOpened/PRIM,ZV104204/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV104301/OutOpened/PRIM,ZV104301/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV104302/OutOpened/PRIM,ZV104302/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV104303/OutOpened/PRIM,ZV104303/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV104304/OutOpened/PRIM,ZV104304/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV104401/OutOpened/PRIM,ZV104401/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV104402/OutOpened/PRIM,ZV104402/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV104403/OutOpened/PRIM,ZV104403/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV104404/OutOpened/PRIM,ZV104404/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/SMARTNAVI/GE_SFGC,GE_SFGC,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/GE_SFOC,GE_SFOC,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/LHV_LNG,LHV_LNG,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/LHV_LSMGO,LHV_LSMGO,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/LHV_VLSFO,LHV_VLSFO,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/ME_Prop_Slip_SOG_Port,ME_Prop_Slip_SOG_Port,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/ME_Prop_Slip_SOG_Stbd,ME_Prop_Slip_SOG_Stbd,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/ME_Prop_Slip_STW_Port,ME_Prop_Slip_STW_Port,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/ME_Prop_Slip_STW_Stbd,ME_Prop_Slip_STW_Stbd,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/ME_Propulsion_Eff_Port,ME_Propulsion_Eff_Port,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/ME_Propulsion_Eff_Stbd,ME_Propulsion_Eff_Stbd,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/ME_SFGC_Port,ME_SFGC_Port,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/ME_SFGC_Stbd,ME_SFGC_Stbd,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/ME_SFOC_Port,ME_SFOC_Port,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/ME_SFOC_Stbd,ME_SFOC_Stbd,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/Overall_Efficiency_FG,Overall_Efficiency_FG,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/Overall_Efficiency_FO,Overall_Efficiency_FO,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/ME_FO_Flowmeter_Stbd,ME_FO_Flowmeter_Stbd,,SMARTNAVI,,Decimal
/blueone_tagnative/SMARTNAVI/ME_FO_Flowmeter_Port,ME_FO_Flowmeter_Port,,SMARTNAVI,,Decimal
/blueone_tagnative/VDR/FAFIR/alarm_status,FAFIR/alarm_status,,VDR,,String
/blueone_tagnative/VDR/FAFIR/event_time,FAFIR/event_time,,VDR,,String
/blueone_tagnative/VDR/FAFIR/device_type,FAFIR/device_type,,VDR,,String
/blueone_tagnative/VDR/FAFIR/loop_card_number,FAFIR/loop_card_number,,VDR,,String
/blueone_tagnative/VDR/FAFIR/zone_number,FAFIR/zone_number,,VDR,,String
/blueone_tagnative/VDR/FAFIR/logical_loop_unit_address,FAFIR/logical_loop_unit_address,,VDR,,String
/blueone_tagnative/VDR/FAFIR/activation_status,FAFIR/activation_status,,VDR,,String
/blueone_tagnative/VDR/FAFIR/acknowledge_status,FAFIR/acknowledge_status,,VDR,,String
/blueone_tagnative/VDR/GPDTM/datum_code,GPDTM/datum_code,,VDR,,String
/blueone_tagnative/VDR/GPDTM/datum_subcode,GPDTM/datum_subcode,,VDR,,String
/blueone_tagnative/VDR/GPDTM/latitude_offset,GPDTM/latitude_offset,,VDR,,Decimal
/blueone_tagnative/VDR/GPDTM/lat_direction,GPDTM/lat_direction,,VDR,,String
/blueone_tagnative/VDR/GPDTM/longitude_offset,GPDTM/longitude_offset,,VDR,,Decimal
/blueone_tagnative/VDR/GPDTM/lon_direction,GPDTM/lon_direction,,VDR,,String
/blueone_tagnative/VDR/GPDTM/altitude_offset,GPDTM/altitude_offset,,VDR,,Decimal
/blueone_tagnative/VDR/GPDTM/datum_name,GPDTM/datum_name,,VDR,,String
/blueone_tagnative/VDR/GPGGA/utc_time,GPGGA/utc_time,,VDR,,Decimal
/hs4sd_v1/vdr////deg/lat,GPGGA/latitude,Latitude,VDR,degree,Decimal
/blueone_tagnative/VDR/GPGGA/lat_direction,GPGGA/lat_direction,,VDR,,String
/hs4sd_v1/vdr////deg/lon,GPGGA/longitude,Longitude,VDR,degree,Decimal
/blueone_tagnative/VDR/GPGGA/lon_direction,GPGGA/lon_direction,,VDR,,String
/blueone_tagnative/VDR/GPGGA/gps_fix_quality,GPGGA/gps_fix_quality,,VDR,,Decimal
/blueone_tagnative/VDR/GPGGA/satellites_in_use,GPGGA/satellites_in_use,,VDR,,Decimal
/blueone_tagnative/VDR/GPGGA/horizontal_dilution,GPGGA/horizontal_dilution,,VDR,,Decimal
/blueone_tagnative/VDR/GPGGA/altitude,GPGGA/altitude,,VDR,,Decimal
/blueone_tagnative/VDR/GPGGA/altitude_units,GPGGA/altitude_units,,VDR,,String
/blueone_tagnative/VDR/GPGGA/geoidal_height,GPGGA/geoidal_height,,VDR,,Decimal
/blueone_tagnative/VDR/GPGGA/height_units,GPGGA/height_units,,VDR,,String
/blueone_tagnative/VDR/GPGGA/dgps_age,GPGGA/dgps_age,,VDR,,Decimal
/blueone_tagnative/VDR/GPGGA/dgps_station_id,GPGGA/dgps_station_id,,VDR,,Decimal
/blueone_tagnative/VDR/GPVTG/true_course,GPVTG/true_course,,VDR,,Decimal
/blueone_tagnative/VDR/GPVTG/true_indicator,GPVTG/true_indicator,,VDR,,String
/blueone_tagnative/VDR/GPVTG/magnetic_course,GPVTG/magnetic_course,,VDR,,Decimal
/blueone_tagnative/VDR/GPVTG/magnetic_indicator,GPVTG/magnetic_indicator,,VDR,,String
/blueone_tagnative/VDR/GPVTG/speed_knots,GPVTG/speed_knots,,VDR,,Decimal
/blueone_tagnative/VDR/GPVTG/knots_indicator,GPVTG/knots_indicator,,VDR,,String
/blueone_tagnative/VDR/GPVTG/speed_kmph,GPVTG/speed_kmph,,VDR,,Decimal
/blueone_tagnative/VDR/GPVTG/kmph_indicator,GPVTG/kmph_indicator,,VDR,,String
/blueone_tagnative/VDR/GPVTG/mode,GPVTG/mode,,VDR,,String
/blueone_tagnative/VDR/GPZDA/utc_time,GPZDA/utc_time,,VDR,,String
/blueone_tagnative/VDR/GPZDA/day,GPZDA/day,,VDR,,Decimal
/blueone_tagnative/VDR/GPZDA/month,GPZDA/month,,VDR,,Decimal
/blueone_tagnative/VDR/GPZDA/year,GPZDA/year,,VDR,,Decimal
/blueone_tagnative/VDR/GPZDA/local_zone_hours,GPZDA/local_zone_hours,,VDR,,Decimal
/blueone_tagnative/VDR/GPZDA/local_zone_minutes,GPZDA/local_zone_minutes,,VDR,,Decimal
/hs4sd_v1/vdr////deg/head,HEHDT/heading,Heading Angle,VDR,degree,Decimal
/blueone_tagnative/VDR/HEHDT/heading_flag,HEHDT/heading_flag,,VDR,,Boolean
/blueone_tagnative/VDR/KMETL/event_time,KMETL/event_time,,VDR,,String
/blueone_tagnative/VDR/KMETL/message_type,KMETL/message_type,,VDR,,String
/blueone_tagnative/VDR/KMETL/position_indicator_of_engine_telegraph,KMETL/position_indicator_of_engine_telegraph,,VDR,,String
/blueone_tagnative/VDR/KMETL/position_indication_of_sub_telegraph,KMETL/position_indication_of_sub_telegraph,,VDR,,Decimal
/blueone_tagnative/VDR/KMETL/operating_location_indicator,KMETL/operating_location_indicator,,VDR,,String
/blueone_tagnative/VDR/KMETL/number_of_engine_or_propeller_shaft,KMETL/number_of_engine_or_propeller_shaft,,VDR,,Decimal
/blueone_tagnative/VDR/KMPRC/lever_demand_position,KMPRC/lever_demand_position,,VDR,,Decimal
/blueone_tagnative/VDR/KMPRC/lever_demand_status,KMPRC/lever_demand_status,,VDR,,String
/blueone_tagnative/VDR/KMPRC/rpm_demand_value,KMPRC/rpm_demand_value,,VDR,,Decimal
/blueone_tagnative/VDR/KMPRC/rpm_mode_indicator,KMPRC/rpm_mode_indicator,,VDR,,String
/blueone_tagnative/VDR/KMPRC/pitch_demand_value,KMPRC/pitch_demand_value,,VDR,,Decimal
/blueone_tagnative/VDR/KMPRC/pitch_mode_indicator,KMPRC/pitch_mode_indicator,,VDR,,String
/blueone_tagnative/VDR/KMPRC/operating_location_indicator,KMPRC/operating_location_indicator,,VDR,,String
/blueone_tagnative/VDR/KMPRC/number_of_engine_or_propeller_shaft,KMPRC/number_of_engine_or_propeller_shaft,,VDR,,Decimal
/blueone_tagnative/VDR/KMRPM/source,KMRPM/source,,VDR,,String
/blueone_tagnative/VDR/KMRPM/engine_or_shaft_number,KMRPM/engine_or_shaft_number,,VDR,,Decimal
/blueone_tagnative/VDR/KMRPM/speed_revolution_per_in,KMRPM/speed_revolution_per_in,,VDR,,Decimal
/blueone_tagnative/VDR/KMRPM/propeller_pitch,KMRPM/propeller_pitch,,VDR,,Decimal
/blueone_tagnative/VDR/KMRPM/status,KMRPM/status,,VDR,,String
/hs4sd_v1/vdr////m/wtr_dep,SDDPT/depth,Water depth,VDR,meter,Decimal
/blueone_tagnative/VDR/SDDPT/offset,SDDPT/offset,,VDR,,Decimal
/blueone_tagnative/VDR/SDDPT/maximum,SDDPT/maximum,,VDR,,Decimal
/blueone_tagnative/VDR/TCHTC/override,TCHTC/override,,VDR,,String
/blueone_tagnative/VDR/TCHTC/commanded_rudder_angle,TCHTC/commanded_rudder_angle,,VDR,,Decimal
/blueone_tagnative/VDR/TCHTC/commanded_rudder_direction,TCHTC/commanded_rudder_direction,,VDR,,String
/blueone_tagnative/VDR/TCHTC/selected_steering_mode,TCHTC/selected_steering_mode,,VDR,,String
/blueone_tagnative/VDR/TCHTC/turn_mode,TCHTC/turn_mode,,VDR,,String
/blueone_tagnative/VDR/TCHTC/commanded_rudder_limit,TCHTC/commanded_rudder_limit,,VDR,,Decimal
/blueone_tagnative/VDR/TCHTC/commanded_off_heading_limit,TCHTC/commanded_off_heading_limit,,VDR,,Decimal
/blueone_tagnative/VDR/TCHTC/commanded_radius_of_turn_for_heading_changes,TCHTC/commanded_radius_of_turn_for_heading_changes,,VDR,,Decimal
/blueone_tagnative/VDR/TCHTC/commanded_rate_of_turn_for_heading_changes,TCHTC/commanded_rate_of_turn_for_heading_changes,,VDR,,Decimal
/blueone_tagnative/VDR/TCHTC/commanded_heading_to_steer,TCHTC/commanded_heading_to_steer,,VDR,,Decimal
/blueone_tagnative/VDR/TCHTC/commanded_off_track_limit,TCHTC/commanded_off_track_limit,,VDR,,Decimal
/blueone_tagnative/VDR/TCHTC/commanded_track,TCHTC/commanded_track,,VDR,,Decimal
/blueone_tagnative/VDR/TCHTC/heading_reference_in_use,TCHTC/heading_reference_in_use,,VDR,,String
/blueone_tagnative/VDR/TIROT/rate_of_turn,TIROT/rate_of_turn,,VDR,,Decimal
/blueone_tagnative/VDR/TIROT/status,TIROT/status,,VDR,,String
/hs4sd_v1/vdr////kn/stw,VDVBW/longitudinal_water_speed,Speed Through Water,VDR,knot,Decimal
/blueone_tagnative/VDR/VDVBW/traverse_water_speed,VDVBW/traverse_water_speed,,VDR,,Decimal
/blueone_tagnative/VDR/VDVBW/water_speed_status,VDVBW/water_speed_status,,VDR,,String
/hs4sd_v1/vdr////kn/sog,VDVBW/longitudinal_ground_speed,Speed Over Ground,VDR,knot,Decimal
/blueone_tagnative/VDR/VDVBW/traverse_ground_speed,VDVBW/traverse_ground_speed,,VDR,,Decimal
/blueone_tagnative/VDR/VDVBW/ground_speed_status,VDVBW/ground_speed_status,,VDR,,String
/blueone_tagnative/VDR/VDVBW/stern_traverse_water_speed,VDVBW/stern_traverse_water_speed,,VDR,,Decimal
/blueone_tagnative/VDR/VDVBW/stern_traverse_water_speed_status,VDVBW/stern_traverse_water_speed_status,,VDR,,String
/blueone_tagnative/VDR/VDVBW/stern_traverse_ground_speed,VDVBW/stern_traverse_ground_speed,,VDR,,Decimal
/blueone_tagnative/VDR/VDVBW/stern_traverse_ground_speed_status,VDVBW/stern_traverse_ground_speed_status,,VDR,,String
/blueone_tagnative/VDR/VDVLW/total_cumulative_water_distance,VDVLW/total_cumulative_water_distance,,VDR,,Decimal
/blueone_tagnative/VDR/VDVLW/nautical_miles1,VDVLW/nautical_miles1,,VDR,,String
/blueone_tagnative/VDR/VDVLW/water_distance_since_reset,VDVLW/water_distance_since_reset,,VDR,,Decimal
/blueone_tagnative/VDR/VDVLW/nautical_miles2,VDVLW/nautical_miles2,,VDR,,String
/blueone_tagnative/VDR/VDVLW/total_cumulative_ground_distance,VDVLW/total_cumulative_ground_distance,,VDR,,Decimal
/blueone_tagnative/VDR/VDVLW/nautical_miles3,VDVLW/nautical_miles3,,VDR,,String
/blueone_tagnative/VDR/VDVLW/ground_distance_since_reset,VDVLW/ground_distance_since_reset,,VDR,,Decimal
/blueone_tagnative/VDR/VDVLW/nautical_miles4,VDVLW/nautical_miles4,,VDR,,String
/blueone_tagnative/VDR/VRALA/event_time,VRALA/event_time,,VDR,,String
/blueone_tagnative/VDR/VRALA/identifies_fire_alarm_system,VRALA/identifies_fire_alarm_system,,VDR,,String
/blueone_tagnative/VDR/VRALA/fault_type,VRALA/fault_type,,VDR,,String
/blueone_tagnative/VDR/VRALA/number_of_fault_of_this_type,VRALA/number_of_fault_of_this_type,,VDR,,String
/blueone_tagnative/VDR/VRALA/unit_address,VRALA/unit_address,,VDR,,String
/blueone_tagnative/VDR/VRALA/activation_status,VRALA/activation_status,,VDR,,String
/blueone_tagnative/VDR/VRALA/acknowledge_status,VRALA/acknowledge_status,,VDR,,String
/blueone_tagnative/VDR/VRALC/number_of_message,VRALC/number_of_message,,VDR,,Decimal
/blueone_tagnative/VDR/VRALC/sentence_number,VRALC/sentence_number,,VDR,,Decimal
/blueone_tagnative/VDR/VRALC/sequential_message_identifier,VRALC/sequential_message_identifier,,VDR,,Decimal
/blueone_tagnative/VDR/VRALC/number_of_alert_entries,VRALC/number_of_alert_entries,,VDR,,Decimal
/blueone_tagnative/VDR/VRALC/manufacturer_mnemonic_code,VRALC/manufacturer_mnemonic_code,,VDR,,String
/blueone_tagnative/VDR/VRALC/alert_identifier,VRALC/alert_identifier,,VDR,,Decimal
/blueone_tagnative/VDR/VRALC/alert_instance,VRALC/alert_instance,,VDR,,Decimal
/blueone_tagnative/VDR/VRALC/revision_counter,VRALC/revision_counter,,VDR,,Decimal
/blueone_tagnative/VDR/VRALC/additional_alert_entries,VRALC/additional_alert_entries,,VDR,,String
/blueone_tagnative/VDR/VRALF/total_number_of_sentences,VRALF/total_number_of_sentences,,VDR,,Decimal
/blueone_tagnative/VDR/VRALF/sentence_number,VRALF/sentence_number,,VDR,,Decimal
/blueone_tagnative/VDR/VRALF/sequential_message_id,VRALF/sequential_message_id,,VDR,,Decimal
/blueone_tagnative/VDR/VRALF/time_of_last_change,VRALF/time_of_last_change,,VDR,,Decimal
/blueone_tagnative/VDR/VRALF/alert_category,VRALF/alert_category,,VDR,,String
/blueone_tagnative/VDR/VRALF/alert_priority,VRALF/alert_priority,,VDR,,String
/blueone_tagnative/VDR/VRALF/alert_state,VRALF/alert_state,,VDR,,String
/blueone_tagnative/VDR/VRALF/manufacturer_code,VRALF/manufacturer_code,,VDR,,String
/blueone_tagnative/VDR/VRALF/alert_id,VRALF/alert_id,,VDR,,Decimal
/blueone_tagnative/VDR/VRALF/alert_instance,VRALF/alert_instance,,VDR,,Decimal
/blueone_tagnative/VDR/VRALF/revision_counter,VRALF/revision_counter,,VDR,,Decimal
/blueone_tagnative/VDR/VRALF/escalation_counter,VRALF/escalation_counter,,VDR,,Decimal
/blueone_tagnative/VDR/VRALF/alert_text,VRALF/alert_text,,VDR,,String
/blueone_tagnative/VDR/VRHBT/repetition_cycle_setting,VRHBT/repetition_cycle_setting,,VDR,,Decimal
/blueone_tagnative/VDR/VRHBT/equipment_status,VRHBT/equipment_status,,VDR,,String
/blueone_tagnative/VDR/VRHBT/sequence_number,VRHBT/sequence_number,,VDR,,Decimal
/blueone_tagnative/VDR/YPRSA/starboard_rudder_sensor,YPRSA/starboard_rudder_sensor,,VDR,,Decimal
/blueone_tagnative/VDR/YPRSA/starboard_rudder_sensor_status,YPRSA/starboard_rudder_sensor_status,,VDR,,String
/hs4sd_v1/vdr////port_deg/rud_ang,YPRSA/port_rudder_sensor,rudder angle,VDR,degree,Decimal
/blueone_tagnative/VDR/YPRSA/port_rudder_sensor_status,YPRSA/port_rudder_sensor_status,,VDR,,String
/hs4sd_v1/vdr////stbd_deg/rud_ang,YSRSA/starboard_rudder_sensor,rudder angle,VDR,degree,Decimal
/blueone_tagnative/VDR/YSRSA/starboard_rudder_sensor_status,YSRSA/starboard_rudder_sensor_status,,VDR,,String
/blueone_tagnative/VDR/YSRSA/port_rudder_sensor,YSRSA/port_rudder_sensor,,VDR,,Decimal
/blueone_tagnative/VDR/YSRSA/port_rudder_sensor_status,YSRSA/port_rudder_sensor_status,,VDR,,String
/hs4sd_v1/vdr////deg/rwd,YXMWV/wind_angle,Relative Wind Direction,VDR,degree,Decimal
/blueone_tagnative/VDR/YXMWV/reference,YXMWV/reference,,VDR,,String
/hs4sd_v1/vdr////mps/rws,YXMWV/wind_speed,Relative Wind Speed,VDR,,Decimal
/blueone_tagnative/VDR/YXMWV/speed_units,YXMWV/speed_units,,VDR,,String
/blueone_tagnative/VDR/YXMWV/data_status,YXMWV/data_status,,VDR,,String
/blueone_tagnative/VDR/AIVDM1/ais_channel,AIVDM1/ais_channel,,VDR,,String
/blueone_tagnative/VDR/AIVDM1/message_type,AIVDM1/message_type,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/repeat_indicator,AIVDM1/repeat_indicator,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/mmsi,AIVDM1/mmsi,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/navigation_status,AIVDM1/navigation_status,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/rate_of_turn,AIVDM1/rate_of_turn,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/speed_over_ground,AIVDM1/speed_over_ground,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/position_accuracy,AIVDM1/position_accuracy,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/longitude,AIVDM1/longitude,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/latitude,AIVDM1/latitude,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/course_over_ground,AIVDM1/course_over_ground,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/true_heading,AIVDM1/true_heading,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/timestamp,AIVDM1/timestamp,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/special_maneuver_indicator,AIVDM1/special_maneuver_indicator,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/spare,AIVDM1/spare,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/raim_flag,AIVDM1/raim_flag,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/sync_state,AIVDM1/sync_state,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/slot_timeout,AIVDM1/slot_timeout,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM1/slot_offset,AIVDM1/slot_offset,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/ais_channel,AIVDM3/ais_channel,,VDR,,String
/blueone_tagnative/VDR/AIVDM3/message_type,AIVDM3/message_type,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/repeat_indicator,AIVDM3/repeat_indicator,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/mmsi,AIVDM3/mmsi,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/navigation_status,AIVDM3/navigation_status,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/rate_of_turn,AIVDM3/rate_of_turn,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/speed_over_ground,AIVDM3/speed_over_ground,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/position_accuracy,AIVDM3/position_accuracy,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/longitude,AIVDM3/longitude,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/latitude,AIVDM3/latitude,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/course_over_ground,AIVDM3/course_over_ground,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/true_heading,AIVDM3/true_heading,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/timestamp,AIVDM3/timestamp,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/special_maneuver_indicator,AIVDM3/special_maneuver_indicator,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/spare,AIVDM3/spare,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/raim_flag,AIVDM3/raim_flag,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/sync_state,AIVDM3/sync_state,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/slot_timeout,AIVDM3/slot_timeout,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM3/slot_offset,AIVDM3/slot_offset,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM4/ais_channel,AIVDM4/ais_channel,,VDR,,String
/blueone_tagnative/VDR/AIVDM4/message_type,AIVDM4/message_type,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM4/repeat_indicator,AIVDM4/repeat_indicator,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM4/mmsi,AIVDM4/mmsi,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM4/utc_year,AIVDM4/utc_year,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM4/utc_month,AIVDM4/utc_month,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM4/utc_day,AIVDM4/utc_day,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM4/utc_hour,AIVDM4/utc_hour,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM4/utc_minute,AIVDM4/utc_minute,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM4/utc_second,AIVDM4/utc_second,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM4/position_accuracy,AIVDM4/position_accuracy,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM4/longitude,AIVDM4/longitude,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM4/latitude,AIVDM4/latitude,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM4/fixing_device_type,AIVDM4/fixing_device_type,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM4/transmission_control,AIVDM4/transmission_control,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM4/spare,AIVDM4/spare,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM4/raim_flag,AIVDM4/raim_flag,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM5/ais_channel,AIVDM5/ais_channel,,VDR,,String
/blueone_tagnative/VDR/AIVDM5/message_type,AIVDM5/message_type,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM5/repeat_indicator,AIVDM5/repeat_indicator,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM5/mmsi,AIVDM5/mmsi,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM5/ais_version_indicator,AIVDM5/ais_version_indicator,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM5/imo_number,AIVDM5/imo_number,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM5/call_sign,AIVDM5/call_sign,,VDR,,String
/blueone_tagnative/VDR/AIVDM5/ship_name,AIVDM5/ship_name,,VDR,,String
/blueone_tagnative/VDR/AIVDM5/ship_type,AIVDM5/ship_type,,VDR,,String
/blueone_tagnative/VDR/AIVDM5/dimension_bow_a,AIVDM5/dimension_bow_a,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM5/dimension_stern_b,AIVDM5/dimension_stern_b,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM5/dimension_port_c,AIVDM5/dimension_port_c,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM5/dimension_starboard_d,AIVDM5/dimension_starboard_d,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM5/position_fixing_device_type,AIVDM5/position_fixing_device_type,,VDR,,String
/blueone_tagnative/VDR/AIVDM5/eta_month,AIVDM5/eta_month,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM5/eta_day,AIVDM5/eta_day,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM5/eta_hour,AIVDM5/eta_hour,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM5/eta_minute,AIVDM5/eta_minute,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM5/maximum_present_static_draught,AIVDM5/maximum_present_static_draught,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM5/destination,AIVDM5/destination,,VDR,,String
/blueone_tagnative/VDR/AIVDM5/dte,AIVDM5/dte,,VDR,,Decimal
/blueone_tagnative/VDR/AIVDM5/spare,AIVDM5/spare,,VDR,,Decimal
